epoch,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
187,0.012910818681120872,0.07440399378538132,0.012882128357887268,0.1134994626045227,0.013609888963401318,0.08308122307062149,0.01358149666339159,0.11653967946767807
188,0.0129088144749403,0.07440647482872009,0.012880377471446991,0.11349175125360489,0.013599589467048645,0.0830567330121994,0.01357144396752119,0.11649654060602188
189,0.012906815856695175,0.07440853118896484,0.012878629378974438,0.11348405480384827,0.01358917634934187,0.08303187787532806,0.013561277650296688,0.1164528876543045
190,0.012904823757708073,0.07441014051437378,0.012876885943114758,0.11347635835409164,0.01357865147292614,0.0830065980553627,0.01355100329965353,0.11640877276659012
191,0.01290284376591444,0.07441137731075287,0.0128751490265131,0.1134687215089798,0.013568034395575523,0.08298096060752869,0.013540630228817463,0.11636421829462051
192,0.012900860980153084,0.07441224902868271,0.012873418629169464,0.11346108466386795,0.013557319529354572,0.08295490592718124,0.013530159369111061,0.1163192167878151
193,0.012898889370262623,0.07441283762454987,0.012871691025793552,0.11345348507165909,0.013546517118811607,0.08292849361896515,0.01351960003376007,0.11627381294965744
194,0.012896924279630184,0.07441308349370956,0.01286996714770794,0.11344587802886963,0.013535631820559502,0.08290170878171921,0.01350895781069994,0.11622804403305054
195,0.012894964776933193,0.07441293448209763,0.012868257239460945,0.11343833804130554,0.013524673879146576,0.082874596118927,0.013498238287866116,0.11618191748857498
196,0.012893019244074821,0.07441241294145584,0.012866548262536526,0.11343079805374146,0.013513640500605106,0.08284713327884674,0.013487444259226322,0.11613544821739197
197,0.012891077436506748,0.07441149652004242,0.01286484394222498,0.11342329531908035,0.013502545654773712,0.0828193947672844,0.01347658783197403,0.11608870327472687
198,0.012889144942164421,0.0744103267788887,0.012863152660429478,0.11341583728790283,0.01349138654768467,0.08279130607843399,0.013465666212141514,0.1160416528582573
199,0.012887224555015564,0.0744088813662529,0.012861465103924274,0.1134084016084671,0.013480175286531448,0.08276298642158508,0.013454688712954521,0.11599434167146683
200,0.012885305099189281,0.07440714538097382,0.012859786860644817,0.11340099573135376,0.013468910939991474,0.08273449540138245,0.013443658128380775,0.11594677716493607
201,0.01288339402526617,0.07440504431724548,0.012858111411333084,0.11339361220598221,0.013457602821290493,0.08270587027072906,0.013432582840323448,0.11589901894330978
202,0.012881504371762276,0.07440300285816193,0.012856449000537395,0.11338628083467484,0.013446254655718803,0.08267700672149658,0.013421466574072838,0.11585105210542679
203,0.012879611924290657,0.07440085709095001,0.012854792177677155,0.11337897181510925,0.013434872031211853,0.08264792710542679,0.013410313054919243,0.11580290645360947
204,0.012877731584012508,0.07439851760864258,0.012853145599365234,0.11337170749902725,0.013423455879092216,0.08261864632368088,0.013399124145507812,0.11575458198785782
205,0.012875864282250404,0.0743960440158844,0.012851503677666187,0.11336447298526764,0.013412010855972767,0.08258914202451706,0.013387908227741718,0.11570612341165543
206,0.012874003499746323,0.07439351826906204,0.01284987386316061,0.11335727572441101,0.013400545343756676,0.08255946636199951,0.01337666716426611,0.11565754562616348
207,0.012872152030467987,0.07439083606004715,0.01284824963659048,0.11335011571645737,0.013389065861701965,0.08252964168787003,0.013365409336984158,0.11560887098312378
208,0.01287031453102827,0.07438792288303375,0.012846634723246098,0.11334299296140671,0.013377564959228039,0.08249963074922562,0.013354131951928139,0.11556007713079453
209,0.012868487276136875,0.07438472658395767,0.012845025397837162,0.11333590000867844,0.013366056606173515,0.08246965706348419,0.0133428443223238,0.11551123112440109
210,0.012866663746535778,0.07438136637210846,0.01284343097358942,0.11332886666059494,0.013354538939893246,0.08243967592716217,0.013331546448171139,0.11546231061220169
211,0.012864858843386173,0.07437780499458313,0.01284184679389,0.11332187056541443,0.013343021273612976,0.08240955322980881,0.01332024484872818,0.1154133677482605
212,0.012863061390817165,0.07437396049499512,0.012840268202126026,0.1133149042725563,0.013331501744687557,0.08237933367490768,0.013308944180607796,0.11536438763141632
213,0.012861278839409351,0.07436995208263397,0.012838701717555523,0.11330799013376236,0.013319985009729862,0.08234900236129761,0.013297641649842262,0.11531540006399155
214,0.01285950094461441,0.07436578720808029,0.012837138958275318,0.1133010983467102,0.013308476656675339,0.08231865614652634,0.013286345638334751,0.11526641249656677
215,0.012857740744948387,0.07436143606901169,0.012835590168833733,0.11329426616430283,0.01329697947949171,0.08228839188814163,0.01327505987137556,0.11521744728088379
216,0.01285598985850811,0.07435696572065353,0.012834050692617893,0.11328747123479843,0.013285491615533829,0.08225806802511215,0.013263782486319542,0.1151684895157814
217,0.012854248285293579,0.07435226440429688,0.0128325205296278,0.11328071355819702,0.013274023309350014,0.08222777396440506,0.013252523727715015,0.11511960625648499
218,0.012852517887949944,0.07434739917516708,0.012830999679863453,0.1132740005850792,0.013262572698295116,0.08219745010137558,0.013241277076303959,0.11507074534893036
219,0.012850802391767502,0.07434238493442535,0.012829488143324852,0.11326733231544495,0.013251141645014286,0.08216705173254013,0.013230052776634693,0.1150219663977623
220,0.012849095277488232,0.07433720678091049,0.01282799243927002,0.11326072365045547,0.013239739462733269,0.08213665336370468,0.013218854553997517,0.1149732768535614
221,0.01284740213304758,0.07433188706636429,0.012826498597860336,0.1132541373372078,0.013228359632194042,0.08210629224777222,0.013207676820456982,0.11492465436458588
222,0.0128457210958004,0.07432642579078674,0.01282502245157957,0.11324761807918549,0.013217011466622353,0.08207593113183975,0.01319652795791626,0.1148761436343193
223,0.01284404844045639,0.07432094216346741,0.012823554687201977,0.11324112862348557,0.013205695897340775,0.08204568177461624,0.013185410760343075,0.11482774466276169
224,0.012842394411563873,0.07431545853614807,0.012822095304727554,0.11323469132184982,0.013194411061704159,0.08201544731855392,0.013174322433769703,0.11477944999933243
225,0.012840744107961655,0.07430992275476456,0.012820648029446602,0.11322830617427826,0.013183162547647953,0.0819852277636528,0.013163270428776741,0.11473129689693451
226,0.01283910870552063,0.0743044763803482,0.012819207273423672,0.11322193592786789,0.01317195501178503,0.08195501565933228,0.013152255676686764,0.11468327790498734
227,0.012837487272918224,0.07429888099431992,0.012817779555916786,0.1132156252861023,0.013160784728825092,0.08192494511604309,0.013141279108822346,0.1146354153752327
228,0.012835877947509289,0.0742931142449379,0.012816363014280796,0.11320937424898148,0.013149658218026161,0.08189501613378525,0.013130340725183487,0.1145876944065094
229,0.012834281660616398,0.07428721338510513,0.012814955785870552,0.11320316046476364,0.013138576410710812,0.08186512440443039,0.013119448907673359,0.11454015970230103
230,0.012832694686949253,0.07428115606307983,0.012813561595976353,0.11319700628519058,0.013127535581588745,0.08183526247739792,0.013108596205711365,0.11449277400970459
231,0.012831121683120728,0.0742749348282814,0.012812175787985325,0.11319088190793991,0.013116544112563133,0.0818055048584938,0.01309779193252325,0.11444558203220367
232,0.012829557992517948,0.07426857948303223,0.012810797430574894,0.11318479478359222,0.013105599209666252,0.0817759782075882,0.013087030500173569,0.11439855396747589
233,0.012828012928366661,0.07426216453313828,0.01280944049358368,0.1131787970662117,0.013094708323478699,0.08174659311771393,0.01307632215321064,0.11435174942016602
234,0.012826475314795971,0.0742555558681488,0.012808085419237614,0.11317281424999237,0.013083867728710175,0.08171727508306503,0.013065663166344166,0.11430513113737106
235,0.01282494980841875,0.07424888759851456,0.012806743383407593,0.11316688358783722,0.01307307742536068,0.08168802410364151,0.013055049814283848,0.11425870656967163
236,0.012823436409235,0.07424207031726837,0.01280540693551302,0.11316097527742386,0.013062343001365662,0.08165885508060455,0.01304449513554573,0.11421249806880951
237,0.012821932323276997,0.07423523813486099,0.01280408725142479,0.11315514892339706,0.01305166631937027,0.08162977546453476,0.013033993542194366,0.1141665130853653
238,0.012820448726415634,0.07422828674316406,0.01280277594923973,0.11314935237169266,0.013041039928793907,0.0816008523106575,0.01302354410290718,0.11412074416875839
239,0.01281897071748972,0.07422123849391937,0.012801473028957844,0.11314359307289124,0.013030476868152618,0.08157208561897278,0.013013153336942196,0.11407520622015
240,0.012817508541047573,0.07421408593654633,0.012800182215869427,0.11313789337873459,0.013019970618188381,0.0815434604883194,0.013002815656363964,0.1140298917889595
241,0.012816057540476322,0.07420682162046432,0.012798900716006756,0.11313222348690033,0.013009524904191494,0.08151496201753616,0.012992541305720806,0.11398483067750931
242,0.012814615853130817,0.07419949024915695,0.012797631323337555,0.11312661319971085,0.012999137863516808,0.08148670941591263,0.012982324697077274,0.11394000053405762
243,0.012813188135623932,0.0741920992732048,0.012796378694474697,0.11312107741832733,0.012988811358809471,0.08145857602357864,0.012972163036465645,0.11389540135860443
244,0.012811774387955666,0.0741846039891243,0.012795125134289265,0.11311554908752441,0.012978550978004932,0.08143074065446854,0.012962069362401962,0.11385107785463333
245,0.01281036902219057,0.07417701929807663,0.012793890200555325,0.11311008036136627,0.012968351133167744,0.08140299469232559,0.012952032499015331,0.11380699276924133
246,0.012808973900973797,0.0741693526506424,0.01279266458004713,0.11310466378927231,0.01295821089297533,0.08137565106153488,0.012942055240273476,0.11376316100358963
247,0.01280759647488594,0.07416167855262756,0.012791442684829235,0.11309926211833954,0.012948138639330864,0.08134842664003372,0.012932143174111843,0.11371958255767822
248,0.01280623022466898,0.07415390014648438,0.012790237553417683,0.11309393495321274,0.01293813344091177,0.08132172375917435,0.012922296300530434,0.1136762797832489
249,0.012804871425032616,0.07414602488279343,0.012789043597877026,0.11308865249156952,0.0129281897097826,0.08129522949457169,0.012912509962916374,0.11363323032855988
